Time,bitfinex,bitflyer,bithumb,bitstamp,btcchina,coinbase,huobi,kraken,okcoin,others
2016-12-01 00:00:00 UTC,13400.31286407,24748.44817728,4363.07405183,6506.8984746,1944718.9268,4710.83818848999,1344210.07470001,6408.54077089,3626456.15399953,58414.78758343495
2016-12-02 00:00:00 UTC,13415.18994303,21124.77130525,5943.32775795,8943.0462502,2060868.48640001,6699.81024121999,599932.628700019,10570.4891093,2172356.18799883,64319.23671012161
2016-12-03 00:00:00 UTC,5730.44318638,23486.59060296,2862.86161224,3006.88368259,1200129.41099999,3648.11580386,523768.029800001,3929.94215626,1048494.6699992,48353.452661716314
2016-12-04 00:00:00 UTC,4202.67589499,37667.0665679699,2813.87194741,3723.07854226,1525011.22580001,3098.29894221,1646379.50219997,3570.64562158,1635944.18999922,42664.8641638743
2016-12-05 00:00:00 UTC,10067.87220188,17358.8590546799,5055.21898594,6432.62766074,1401810.93089999,5620.84690442999,1479929.32350003,9170.983763,1494151.60899868,63097.72391249851
2016-12-06 00:00:00 UTC,5279.31102049,35012.2649525099,4135.10049285,7363.40141734,1482258.07050001,5174.29852831,1229874.829,6701.49497049,1347153.769999,59530.904871932646
2016-12-07 00:00:00 UTC,10694.95441679,40836.5290654101,3993.63127574,5131.88108575,1039189.81979995,5174.40130419,851698.621899994,5067.73296398,969990.49899943,57282.29085112236
2016-12-08 00:00:00 UTC,4751.01944947,36693.6095937601,3674.77437646,5348.14539524,1090510.7774,6197.63599687,879007.228899988,6189.59455281,980528.569999337,54617.69658563061
2016-12-09 00:00:00 UTC,3651.76507059,37809.64316943,3228.43508013,3267.32788224,1529391.10909998,4375.33238385999,2481770.67050004,4344.89943811,2470352.69599956,52932.1782551161
2016-12-10 00:00:00 UTC,3364.77600041,29169.73416829,3097.63065727,2479.45917738,3935776.50319991,3668.54475738,3016356.05889997,3338.10559275,2933149.64900031,44790.256830656705
2016-12-11 00:00:00 UTC,4144.9434301,22751.12065348,3064.2158738,1672.14739406,2978515.06299996,3381.66036772,2712330.38069995,3828.70794701,2516775.21600121,38749.404356039624
2016-12-12 00:00:00 UTC,6758.33976156,20033.8556984001,4465.33807812,3159.25644131,3330911.10699993,5113.76335383,2530024.08129998,5697.96270397,3081293.6170006,53423.159570274525
2016-12-13 00:00:00 UTC,5581.84400278,28097.3838163601,5995.8186953,5518.65514512,1057614.79650001,6097.16228729,910846.501799997,5486.38932781,1060921.11799938,56702.24255633245
2016-12-14 00:00:00 UTC,3680.69569057,24986.85299556,4705.59457081,2963.18506839,862336.99389999,5238.57735065,818739.684499982,4747.70978267,901440.072999388,52039.909133827
2016-12-15 00:00:00 UTC,3184.82202996,20475.72140643,3865.85536834,3469.93639541,948440.162699982,7713.98849578998,603781.173999988,4851.80464308,710674.722999648,51724.33735631048
2016-12-16 00:00:00 UTC,4774.93017575,17061.80350067,4539.05262034,4033.63987125,1204837.54449999,6228.62217262999,858767.999999992,5113.98480864,866877.977999368,53053.93286021684
2016-12-17 00:00:00 UTC,6201.34973511,20635.15591435,3981.58662587,2747.47186286,1166102.6257,4761.8401368,847495.254399995,3923.01866417,881168.855999344,49442.21329216668
2016-12-18 00:00:00 UTC,2432.0011579,16547.21360208,3739.36545746,2668.46735367,1000113.3686,3106.56007545,650730.359699996,2284.40809207,770318.191999588,40274.329244671084
2016-12-19 00:00:00 UTC,2153.17342051,18807.49835005,4378.0692142,4253.94694054,729356.658,6199.23192360999,505121.2077,4643.78622803,623594.417999823,52883.83463936683
2016-12-20 00:00:00 UTC,6992.55928622,26153.0584395,4883.02767107,4733.97788967,1225005.0631,6893.22312951999,851358.102599978,6080.4849067,965260.925999848,47904.44080742707
2016-12-21 00:00:00 UTC,16216.64051022,21236.84130957,6821.95908755,10268.28847061,3638527.90970002,9303.55025536998,3881954.85229987,10983.71011566,3432571.67200235,64278.27002336177
2016-12-22 00:00:00 UTC,15251.7644032,33803.83995748,9484.08485001,13405.64840844,4609547.02050001,9836.40372843999,3560273.09259976,14927.7930872,3101526.01999821,85304.63604963885
2016-12-23 00:00:00 UTC,26032.6640387,26720.69789678,10905.48624733,17667.96580839,3162712.97259999,14112.67180366,2685203.01589996,21664.67954034,2252186.74899828,95672.04064562276
2016-12-24 00:00:00 UTC,7388.14310165,20569.08895316,7588.03907538,6322.08254283,2677552.13969999,6955.3005435,2161805.50269995,8399.68003835,2073883.78799872,61412.30201895129
2016-12-25 00:00:00 UTC,12044.63319326,27318.34413085,7766.34220781,5161.81297385,2286601.85269999,6139.72407557999,1913392.09929988,9825.11372927,1834463.49899887,56846.22620475011
2016-12-26 00:00:00 UTC,11822.15680628,25111.65401083,6258.37436848,3758.79421887,2715566.72779999,3730.86741559999,2306198.61829985,6774.69273062,2239321.44799863,61290.58017496389
2016-12-27 00:00:00 UTC,9187.2716467,25552.28286022,7225.42053471,7830.39558675,2554247.758,7454.27178362,1904449.03259991,10090.58945673,2032231.13199881,68464.22072575893
2016-12-28 00:00:00 UTC,20822.76642174,26215.52181759,9337.15246191,13268.00490777,2401610.4356,11095.59421004,1946133.3442999,17553.62371932,1993660.10099843,70818.40526620102
2016-12-29 00:00:00 UTC,22557.8630825,30748.5929234,6716.31594618,8548.82527475,1994389.97369999,9958.56599911998,1569365.2337999,11626.77772383,1603096.58599858,66150.62648803645
2016-12-30 00:00:00 UTC,19356.95874256,38787.69785486,8332.02422096,11585.2005245,2281317.41169998,8772.77546406998,1838135.02749989,12323.15000795,1853545.92199853,69855.20712666272
2016-12-31 00:00:00 UTC,7156.02771718,37808.74887027,4032.65956562,4351.70854932,1671249.46499999,4189.16822442,1568703.51679992,4469.06787448,1600074.84399875,49071.57213588785
2017-01-01 00:00:00 UTC,13441.14897548,26305.5895186899,5504.21717711,7219.36781651,1603686.50609999,4971.18395756,1549927.42379994,8205.32271470999,1550827.87299899,46151.85883936983
2017-01-02 00:00:00 UTC,21808.63450497,8345.08692313998,9503.21396788,8561.41877589,2111906.0679,8783.72492575997,1862821.80269994,12869.6759226,1811541.69599846,66907.29616129339
2017-01-03 00:00:00 UTC,14107.95571394,51798.0834578297,13933.52058319,9834.41568514,2089124.3408,9577.81658032998,1817318.93339988,9772.94728908,1874682.37399846,68390.39507285193
2017-01-04 00:00:00 UTC,53728.8387676201,49796.5434700598,12220.94290022,23567.24229974,3717722.44749998,17785.4587149599,3016669.40509988,27380.01476825,2774729.23699873,91642.08210656978
2017-01-05 00:00:00 UTC,91204.8248665101,40196.3496738798,23187.64639803,38349.4368321901,5941880.2726,23590.5832706599,3971513.62109972,42649.42460389,3761804.58199873,118296.31381377197
2017-01-06 00:00:00 UTC,57405.1450472,27866.4756658399,20504.69842124,29495.16474807,5797151.52310001,15868.2005679499,3915117.42779978,30449.33337459,4047947.8329984,92216.13218362648
2017-01-07 00:00:00 UTC,40602.99825714,30976.2172309298,18683.38306085,21769.94699012,3330824.80319998,12450.7768073599,2760117.84429954,24667.04647721,3316722.08699748,77508.30265950081
2017-01-08 00:00:00 UTC,30742.59543249,35505.09722271,11812.3852772,9503.58350466,1764816.50369999,6163.62992084998,1673084.95609968,10290.6195795,2488064.14599767,48569.335798196465
2017-01-09 00:00:00 UTC,16587.3436889299,31126.7365156899,8487.79137859,9409.83224,1573389.50629999,6840.96913064998,1249364.00219983,8859.75936388,2106936.01299791,54899.330355584745
2017-01-10 00:00:00 UTC,12138.62205226,36228.9557863499,6595.45196241,9105.2459492,1362434.79719999,8069.10480984997,974696.624699912,6646.99183531,1671697.01499824,51567.301081842554
2017-01-11 00:00:00 UTC,62866.9394011803,49044.52631245,15499.20717789,38481.5148314101,2356573.44869999,21786.8024316799,2002442.25139975,35188.33984248,2614307.52099804,86352.64533725106
2017-01-12 00:00:00 UTC,35912.53320486,40011.4996504199,14766.48264819,18745.68992091,1828331.41129998,15241.0213043999,1144408.4964998,22895.85691889,1527833.88299848,68334.1092447598
2017-01-13 00:00:00 UTC,25872.9606262,40649.6071368599,10372.55104986,12163.62641836,840390.182999999,11483.1726046499,763256.386999922,14235.70731125,1011422.7639991,54393.33405641525
2017-01-14 00:00:00 UTC,12532.91801594,37798.8871990699,6217.45971673,7207.38979601,581352.627499994,5307.00869872999,505171.853600017,7346.0279583,686753.326999733,35148.98753932376
2017-01-15 00:00:00 UTC,5392.39823595,31346.30210572,4532.17699282,4531.33083724,508895.755800002,3445.85369287,264255.759200043,4465.43676619,507725.79999999,26200.23135993548
2017-01-16 00:00:00 UTC,7652.41647063,23200.27453915,4712.58764673,7111.96534873,496624.067499999,4126.48600122,212133.968200033,8102.22434451,422615.360000063,36531.82159301407
2017-01-17 00:00:00 UTC,27345.22656398,33910.26816464,13630.22887686,13599.34236572,639877.019100002,8787.56554375998,365069.223400037,17245.36641055,624360.340999736,61409.626008095074
2017-01-18 00:00:00 UTC,21304.10739962,32207.92950689,11836.87959698,11919.81501529,477753.150200003,7854.96803873998,402439.125300021,15348.11545358,636832.391999671,53310.14594997112
2017-01-19 00:00:00 UTC,15082.09728947,21049.8144294599,5916.74480307,11790.40297222,344955.455000007,5961.78481898998,263371.677800031,10108.60120213,496356.762999915,47899.14333750329
2017-01-20 00:00:00 UTC,9494.96378276,17697.9271409,4019.00009271,7039.94164149,226372.281500004,3741.52390419,193117.042300033,6299.93791828,385594.493000117,41196.59043226152
2017-01-21 00:00:00 UTC,12173.61851885,20129.91820379,5085.97826273,6402.13984677,269748.593700002,5167.81626869999,229254.63450002,7381.73740402,392161.331000048,36296.27580854498
2017-01-22 00:00:00 UTC,21843.9627959299,26337.35165078,6934.11319512,7747.51105565,354095.751100003,5574.71156763999,287189.20090002,10943.8583222,448046.209999954,35280.5260594827
2017-01-23 00:00:00 UTC,9765.05754451998,20627.45525598,3945.53937718,3789.9679469,181179.807100001,4615.81245555998,175607.718200023,5661.90652635,279263.373000162,34717.15684077244
2017-01-24 00:00:00 UTC,20711.65624981,22806.87272792,5147.12273257,10034.97907823,69072.6851999996,7323.79312446998,60139.4018,13912.95901456,82231.396000001,41642.80772598574
2017-01-25 00:00:00 UTC,10476.73117032,15237.7217568,4471.66517025,5792.99083963,12219.9185,5110.61952459999,13652.4004999999,5710.33770509,13816.503,30497.263874971635
2017-01-26 00:00:00 UTC,9821.49759912,20300.9638342,4227.99827293,5668.39630244,7370.0674,5319.91524743999,9645.34089999991,6278.66151698,10119.922,28346.168109002978
2017-01-27 00:00:00 UTC,10140.89977872,15167.40328439,2124.42610964,5151.34234534,8625.26549999998,4166.43682379,8509.2848,5649.52776589,8239.0289999999,23856.74331135819
2017-01-28 00:00:00 UTC,3614.96133848,10700.16566933,1005.01172041,1404.75757786,4416.2054,2952.29572467,4089.80170000002,2337.4970667,3438.788,17552.463979998327
2017-01-29 00:00:00 UTC,2700.81599478,10817.57843935,1169.10144206,1472.31758046,4169.8703,2904.1832814,3737.42140000001,2610.16809139,3594.814,14768.955188158692
2017-01-30 00:00:00 UTC,3459.90937732,12665.77221993,1670.30208478,3582.97851569,2572.2999,4166.66297897,4911.05339999999,5847.78462427,5752.767,21065.3476637971
2017-01-31 00:00:00 UTC,19636.05164971,26031.9869448399,7011.09599479,10411.01980306,6425.1302,7811.01282960998,12950.6261999999,11777.98459505,14184.718,38288.762300516006
2017-02-01 00:00:00 UTC,11349.86242647,28145.5501565699,6856.61374053,7496.05210496,11330.7591,7182.14538472999,13890.9768,9870.15064443,13806.651,36250.1534282096
2017-02-02 00:00:00 UTC,17790.55876914,23380.4366595498,7302.20333778,8984.37002898,7943.1349,6573.92925263999,8689.71029999998,10154.70693951,9961.42600000001,42857.68436024821
2017-02-03 00:00:00 UTC,18970.00291973,32734.2117071398,12519.04057644,11680.62402852,19466.3176,7709.24621454998,17551.0774999998,13865.66758067,20803.1120000001,45984.812971550855
2017-02-04 00:00:00 UTC,17193.35830428,25211.7010093399,5629.3657905,6041.11556665,11113.3699,5202.00899933,12623.6228999998,8347.80402087,16507.395,35731.23372897975
2017-02-05 00:00:00 UTC,16188.32220713,18431.04212891,2955.51718028,4678.02653141,12109.1314,5021.5100106,9146.33079999988,6099.35424937,12898.935,24347.850250158015
2017-02-06 00:00:00 UTC,8898.68443426,16128.55263856,5023.77615809,5417.94554803,14437.2684,5067.7499078,8671.53299999989,5457.99981699,11297.589,32489.90293301661
2017-02-07 00:00:00 UTC,15185.97338083,22751.6713062199,5078.45138909,5909.17227654,15239.372,6378.83131838,12167.4601999998,10609.31239228,14776.477,39189.17388923843
2017-02-08 00:00:00 UTC,23087.43181503,28897.0906949899,8541.44011472,10449.74039244,20551.9523,8011.11621748998,16960.6734000001,14416.83493054,29001.5130000004,46031.814688015336
2017-02-09 00:00:00 UTC,59960.0800876302,41175.70047015,17109.30496289,28099.30672003,28233.0540999999,18539.9066453603,42801.1457000006,31537.2260594799,61805.2430000007,72891.17920371176
2017-02-10 00:00:00 UTC,24479.88642939,28947.4404873298,9581.53345018,11487.23449696,21403.7989,8869.11371031996,15298.2133999999,14088.46872513,23466.403,34816.530213446385
2017-02-11 00:00:00 UTC,9333.99287,20714.1088558299,5405.01496099,4792.84639038,10470.7872,4730.87279707999,6756.60299999997,5182.3845565,11885.1,22760.024638464358
2017-02-12 00:00:00 UTC,4334.14418189,12946.58337653,2011.17820245,2892.86523284,4049.7324,1635.14456401,2729.7987,3213.58588868,9056.47799999998,17444.93156052914
2017-02-13 00:00:00 UTC,9050.85229559,20693.4675404699,5684.37752897,5051.91193811,5393.8348,5530.51968387999,5129.47539999996,6408.70171365,11742.67,27623.754606410068
2017-02-14 00:00:00 UTC,12201.41659023,22543.4876340799,4843.417588,7463.02929186,6538.2658,6652.44963619999,5369.60720000001,9283.01941903,10233.333,29418.097192023397
2017-02-15 00:00:00 UTC,5612.05335299,16060.97319983,2920.62348558,3492.55982905,4109.214,5108.33503471,2019.0738,5200.8406491,5736.88,24468.35656364668
2017-02-16 00:00:00 UTC,11260.04584229,22157.9923495899,4872.92050769,6528.84190834,5218.7844,6716.21830268999,3479.52689999999,8213.74337025,11240.802,32683.43024553904
2017-02-17 00:00:00 UTC,16170.48965152,25778.5084228399,7908.29197669,6721.16794159,9082.6816,7099.23964595999,7662.78349999999,8971.10984501,15329.903,31629.77106808884
2017-02-18 00:00:00 UTC,7148.61940527,16909.99507154,3085.71232023,4805.09104605,4527.2397,4478.46022479,3734.495,6872.63411501,7432.679,25710.121543369896
2017-02-19 00:00:00 UTC,6437.65012328,13836.89167093,2095.51946836,2487.54573562,3705.983,3515.5417236,2634.1803,3873.17834366,5267.88199999999,19271.659940224275
2017-02-20 00:00:00 UTC,13291.4059850101,13260.36703024,4277.4799595,4244.68078094,3257.7936,5090.39987139999,3122.5349,8016.72788147,6500.526,24703.35822527277
2017-02-21 00:00:00 UTC,24501.72301054,32133.1960149599,11535.26668052,9602.52144205,9038.1951,8566.70889048997,7497.1378,14439.77285567,13871.63,41052.870180112004
2017-02-22 00:00:00 UTC,14325.96464901,26721.9600895899,5325.02840159,12316.05646442,4925.8293,6860.73717229998,3277.7671,10719.47553239,9161.98,33785.742057378426
2017-02-23 00:00:00 UTC,26155.64694995,27702.3166393099,9811.41124907,12673.07196572,5613.5621,8682.36845677998,7067.1606,14094.93878516,16458.47,39206.07018014284
2017-02-24 00:00:00 UTC,48194.7342883801,34571.6240790499,18686.77447221,21161.30959706,17658.9688,14253.1114348201,14897.5388,22441.14134571,25459.1350000003,58191.84142873084
2017-02-25 00:00:00 UTC,16284.70208363,20436.68739855,6581.00004485,6857.47903418,5250.6535,6718.72248824997,6157.8895,10254.86499949,7696.619,27458.228676571976
2017-02-26 00:00:00 UTC,11081.04641653,19703.41516293,5831.24234117,3814.15111996,6647.0207,4860.28712125,3266.1923,7737.51932971,9529.795,23575.478906624103
2017-02-27 00:00:00 UTC,11761.46289493,19300.2015975499,5643.24187063,5030.8863803,5408.5732,6569.92100926999,6012.5687,7732.46959939,9327.471,30300.9234824945
2017-02-28 00:00:00 UTC,17472.57654792,19185.75695229,4946.3551644,8288.80333734,7913.5162,7344.13318958998,5660.9737,9677.50907043,10065.675,33431.76655290321
2017-03-01 00:00:00 UTC,22515.14373915,18755.0651754499,6043.14923071,6838.00940916,4637.5901,9154.33195664998,5254.6349,10676.15234267,9391.779,31973.904175485444
2017-03-02 00:00:00 UTC,30567.99575896,26500.8400718499,9116.03198673999,8811.3080822,7161.6027,9929.91665372999,9214.5271,13993.86100971,15015.852,52888.98328958384
2017-03-03 00:00:00 UTC,22290.92174637,20842.80897436,11452.57257668,8547.67414327,10801.3654,9324.15403036997,7729.48109999999,14227.39191558,11889.051,49579.37401647912
2017-03-04 00:00:00 UTC,15383.42177636,13578.121267,5596.49920394,5611.20685776,6683.7313,7027.90958089998,6414.02659999999,8740.43699573,17331.53,22218.02319493863
2017-03-05 00:00:00 UTC,9244.55337391,10339.55991388,5749.61966468,3316.34316275,4924.5709,4390.73269379,3080.6606,5024.42665451,4584.806,19795.467002837893
2017-03-06 00:00:00 UTC,9599.03376027,13133.98098466,4579.10683936,4824.89392777,3178.6472,5493.92616235,2655.0637,5895.20976706,7681.564,26466.41436905662
2017-03-07 00:00:00 UTC,37758.74144298,18228.71005864,11292.03744594,15939.01422183,10331.7554,12282.44615594,9471.04139999999,18822.67349791,15163.308,44702.31929645009
2017-03-08 00:00:00 UTC,45494.5647409401,42831.76544991,11655.05245036,14949.94970165,10905.645,14784.9909211,10599.8724,21963.0729772,19474.4109999999,47545.783404110516
2017-03-09 00:00:00 UTC,24141.84710854,17916.31636743,8702.51511891999,8667.19267118,4825.7085,9926.64655325997,4531.44389999999,14392.3126088,9915.093,32300.81631871785
2017-03-10 00:00:00 UTC,86612.5600361703,26909.55938215,16776.40567308,37173.8230785601,14233.1394,24184.1837985306,15451.3460000001,39946.4952888101,24852.179,91979.48396278078
2017-03-11 00:00:00 UTC,30938.37145962,14465.34155171,9852.57624958,8618.64061668,9703.65719999999,11330.36109753,4628.3105,16293.46060454,9751.496,33272.063801584874
2017-03-12 00:00:00 UTC,18659.7741228,9625.04310166999,4867.9940166,6527.38951135,3289.1977,7396.57824033998,3240.79029999999,10066.80511872,6471.49800000001,22484.507250321745
2017-03-13 00:00:00 UTC,22053.441851,12534.66385654,8805.89655148999,6559.88135853,6030.3837,10570.6584304399,5074.32299999999,16947.11888468,9975.47200000002,32664.90340341524
2017-03-14 00:00:00 UTC,17971.76324106,11097.91955293,6775.1813223,6492.15174571,2997.0383,7835.95875030999,2121.8671,10152.88448303,4915.686,27757.10256930786
2017-03-15 00:00:00 UTC,15539.54409344,10757.21497127,6924.40598596,4970.16596968,2679.4513,8114.95138795,2092.2217,10018.43684151,4041.455,29797.58730703573
2017-03-16 00:00:00 UTC,50804.1927180602,17965.5659719599,12352.24285035,17044.96880624,4646.9987,18376.5626160399,5199.17679999999,31812.79822044,10773.415,55823.328912307945
2017-03-17 00:00:00 UTC,59231.7153708901,21791.3380258299,11168.08435459,19502.90526545,13365.545,21486.7425722498,7402.18399999999,36807.89831389,19717.5749999999,66866.38595887138
2017-03-18 00:00:00 UTC,86304.2138324605,27581.41617469,12778.3138449,24536.07399749,14885.276,26931.02988486,14380.4186,42257.0083103501,27823.1140000001,70634.46620503625
2017-03-19 00:00:00 UTC,39795.23290009,21495.8099143999,11067.53563652,14172.5686638,6408.218,15235.41163577,5395.34069999999,23291.19666878,11258.655,49147.591713982845
2017-03-20 00:00:00 UTC,20254.68638617,17101.23183858,8519.15738534999,8716.81420544,3214.4951,10232.45717993,2610.1237,17502.91180837,5840.58899999999,37053.70686017447
2017-03-21 00:00:00 UTC,32518.97229576,18542.63670481,10759.67818262,13022.46933558,4502.599,14115.5066832,3971.869,19760.93119021,9076.42599999999,40900.18409660352
2017-03-22 00:00:00 UTC,41325.11952863,25476.1766795199,13542.09117182,16473.01830563,7840.5856,16183.49857594,7091.65239999999,25620.1230335,13554.826,50688.60903589545
2017-03-23 00:00:00 UTC,19267.70015401,23649.51703131,9426.70388147,6732.47557326,3369.7213,8775.55050618999,2220.1168,12307.59130047,6414.612,32514.157737101497
2017-03-24 00:00:00 UTC,43419.89142884,24372.8844834399,14541.94977303,17912.28183826,13849.0814,21300.73502708,6994.92249999998,27547.22106383,15732.535,57511.432807746336
2017-03-25 00:00:00 UTC,45594.23914232,22444.4561102699,15503.74021214,15563.39680549,11528.1401,18242.25435092,9004.56959999998,27152.42904227,15810.21,47939.91100243613
2017-03-26 00:00:00 UTC,33218.58551014,20724.9345056999,15545.87086451,10166.914679,5254.8967,10705.57231799,4808.5618,16420.61073607,10270.359,36697.90932072971
2017-03-27 00:00:00 UTC,31918.34553246,19143.5577738299,13298.45181724,9801.3896098,6525.556,11538.9679862,5966.1168,18369.92480064,12100.627,45341.845968795955
2017-03-28 00:00:00 UTC,25249.28777688,15771.08160591,14718.160088,10467.16280985,5397.7815,10336.8564919,4846.75389999999,19652.89185853,9207.48899999999,43971.9814056376
2017-03-29 00:00:00 UTC,22180.96777516,16336.9328648799,14333.11754588,11115.95659415,6337.45779999999,9783.91957035999,5773.6426,15888.85571904,9707.83299999999,39063.793961911564
2017-03-30 00:00:00 UTC,24797.68609909,11367.67984711,9794.17306320999,10101.20330498,9972.1171,9251.98015242,9742.0388,12347.60302757,16892.807,35968.32917428755
2017-03-31 00:00:00 UTC,27499.60673207,11119.34291231,17164.17725185,13462.76241892,7247.7516,12511.961668,6955.82339999999,18181.58185262,14641.326,43815.708224231
2017-04-01 00:00:00 UTC,16912.39970239,10928.4055145,11471.51019002,6005.77165663,8688.14409999999,7453.11269388,7965.1852,10872.52343835,13376.897,26735.6003379668
2017-04-02 00:00:00 UTC,20419.58344985,6712.5446793,9764.89195677999,9294.31734483,3746.9414,8593.34705731999,3303.7696,11188.47756738,9215.308,31595.57156149817
2017-04-03 00:00:00 UTC,30231.74941219,18362.61186946,14762.68520067,12886.41255606,5957.78360000001,13982.36602439,5352.0719,16738.37137392,12703.535,47150.43236993613
2017-04-04 00:00:00 UTC,21160.72292204,16162.06893174,13019.80648057,8695.78278517,8655.429,10121.18664807,7920.40189999998,14045.34223033,14208.338,40566.62986169246
2017-04-05 00:00:00 UTC,22550.24327963,10098.63603948,10058.02797387,6605.39281895,5211.5657,9576.42605186999,4465.6316,11834.10940982,11620.821,36916.516610537816
2017-04-06 00:00:00 UTC,31466.08519313,14267.72594826,13125.37383071,10620.04983309,5517.9309,12382.81670507,5167.9992,19545.64477113,11495.328,44460.70627669297
2017-04-07 00:00:00 UTC,20436.90678347,9610.77230382,8212.86977794,6258.32124781,6223.9737,7743.87125139999,5290.91269999999,11686.72664956,11489.128,34748.33972358056
2017-04-08 00:00:00 UTC,10940.8327224,7663.7106607,5482.41208863,3102.69748718,2055.5329,4784.41398453,1467.0747,6352.93460476,4474.462,21988.37632756014
2017-04-09 00:00:00 UTC,16412.99383046,7777.49470594,4881.03092847,5569.25723096,3860.5144,6218.84348091999,2619.9478,8484.2239347,9102.48599999999,22768.93918013684
2017-04-10 00:00:00 UTC,11550.76844005,5474.80876513,4903.17172252,4410.31446205,4269.4526,6300.81901077,4111.7682,7255.27832846,7072.782,30103.71469456679
2017-04-11 00:00:00 UTC,9556.43937579,7951.04117395,6370.53639596,4022.54331951,3847.5425,6155.63778778,2901.6316,7916.48394347,7903.256,33405.62697816044
2017-04-12 00:00:00 UTC,11379.07867069,8470.22510685,7026.15424337,4178.26788009,3330.801,7263.80290985,2923.2118,7732.37565432,6509.569,32348.001060119856
2017-04-13 00:00:00 UTC,18892.54892054,14570.40479665,9572.0329305,8281.08629466,4087.2753,10347.02436541,3195.9127,16024.21817237,9106.708,36637.906311033636
2017-04-14 00:00:00 UTC,12312.66932657,8305.70450527,6375.2872342,9589.56322112,5206.59910000001,6114.17393593998,3303.45959999999,8862.75005459,11097.5390000001,27627.27850373776
2017-04-15 00:00:00 UTC,9146.27230827999,5720.10336475,4043.52871079,2157.2031508,2669.4808,4180.03357568999,1243.8631,5903.86944196,4007.011,18911.322629157577
2017-04-16 00:00:00 UTC,4501.30140112,5291.96764964,3411.34629945,3367.05024977,1280.6849,3373.20987112,809.4912,3276.82259606,1823.913,15101.4861316783
2017-04-17 00:00:00 UTC,15156.76221152,7515.825725,6966.98796511,4160.08181028,4654.4238,6934.84065010998,1988.4051,7584.12025551,7019.191,26674.528887766795
2017-04-18 00:00:00 UTC,16135.94720927,7413.38195724,7789.86211326,6153.36254752,2872.69839999999,7044.07927291999,1781.7516,7810.85209779,4331.93,32982.36095804074
2017-04-19 00:00:00 UTC,7330.83919687,5507.65501604,6188.7083157,6858.26487451,2778.8418,7062.12422939,1721.653,8420.59335938,5922.07,31751.777962052744
2017-04-20 00:00:00 UTC,15492.76116093,6663.86367949,9184.73431738,6833.94212324,6540.6746,8654.04320843999,6363.31799999998,12100.31281845,8838.47899999999,36479.90856238234
2017-04-21 00:00:00 UTC,7996.0628207,6164.27578735,7414.75100988,5806.86085324,9219.18789999997,7398.84094989999,5304.51729999999,8889.19577938,12330.54,31045.5975200259
2017-04-22 00:00:00 UTC,12148.43938381,6148.63838897999,5273.91260837,4604.45623175,6156.4392,6611.36580104999,2449.4475,7646.8680228,11321.317,21909.545633169935
2017-04-23 00:00:00 UTC,7747.28495256,3758.54021867,2948.84082313,2990.69743724,10426.3587,5603.8401501,3145.3549,6309.43061469,23145.3539999999,19271.333969703537
2017-04-24 00:00:00 UTC,7910.76850341,4837.9947215,5831.1460758,3680.01558002,2466.3187,6619.60289439999,2513.8604,7002.70639937,11364.781,27972.240886297033
2017-04-25 00:00:00 UTC,8274.25031814,4456.0226979,5934.13648243,6067.83670281,5256.08369999999,8978.68632488999,4181.7605,8179.78455426,12898.808,29813.6606504593
2017-04-26 00:00:00 UTC,11805.38500428,7241.98302645,7105.98552197999,9938.38697685,5652.4032,10598.58984257,5126.6281,12458.08831373,12055.939,38296.543356441485
2017-04-27 00:00:00 UTC,10395.02292187,7529.81846982998,10763.56306983,7874.94174426,10076.326,11755.21861345,9961.91569999998,14439.86928095,14189.132,46548.45601088989
2017-04-28 00:00:00 UTC,13940.11641739,11469.74359065,12227.01506296,9744.95888744,9698.90169999998,15458.3034714599,7640.8017,15743.51752678,17990.399,49944.6029601509
2017-04-29 00:00:00 UTC,8735.00116813,3667.00812007,8173.21033950999,4572.0545728,5333.5536,10523.44824955,5090.8363,8247.00593767,7494.813,25576.158231757647
2017-04-30 00:00:00 UTC,8518.9989198,4191.04622213,7461.35909601,4306.16598218,4744.7084,10848.77756611,4241.0897,9226.08750224,9120.87,24157.780879370304
2017-05-01 00:00:00 UTC,22304.38776047,15745.8841295299,12170.51068472,9510.37941337,8899.8589,18402.8932428899,7900.7176,21164.21631702,13933.135,60568.296574030544
2017-05-02 00:00:00 UTC,16527.705481,12748.4606783,11318.80076589,10002.99656379,10530.647,13469.60430626,10331.1831,21705.3956549,14259.08,44217.10475886941
2017-05-03 00:00:00 UTC,17038.04920322,8047.89832743,8950.32638306,12821.73578697,11832.7546,17750.4555919999,10031.1057,18491.91475194,20572.8209999999,44031.35974086083
2017-05-04 00:00:00 UTC,31487.73394596,15457.56679686,17975.73290073,23091.83492503,11907.4744,29852.2983218399,11386.0198,37318.12353469,20203.889,74659.38568144804
2017-05-05 00:00:00 UTC,31890.74648409,12831.83133025,19785.10494029,17429.47205301,25848.0873,18876.0938911699,23105.681,29399.25590764,38200.7300000001,57273.08152837688
2017-05-06 00:00:00 UTC,13847.24799483,4362.4859461,10575.20006675,8752.2460226,6828.7266,10554.41930367,5560.3514,11220.76370423,12171.932,30666.88857499435
2017-05-07 00:00:00 UTC,13907.69469877,6014.54322922999,8526.00176813,8631.64902304999,6286.9457,12873.77831678,4614.974,15321.29581291,11427.68,35096.311181929406
